,open,high,low,close,volume,date
2799,193.7500,193.8400,191.2500,191.4400,3049900,2014-05-02
2800,196.3100,196.7400,193.1500,193.5300,3674000,2014-05-01
2801,194.3800,196.8600,194.3500,196.4700,4206800,2014-04-30
2802,193.5900,195.9400,193.4100,195.1100,4626300,2014-04-29
2803,191.1400,193.9900,190.5800,193.1400,5638300,2014-04-28
2804,190.5400,190.6700,189.1100,189.6300,3871000,2014-04-25
2805,192.2200,192.2200,190.0300,190.2200,4407100,2014-04-24
2806,191.7900,192.4100,190.1100,191.7300,4736400,2014-04-23
2807,192.0100,193.0000,191.2000,192.1500,3878600,2014-04-22
2808,189.8000,192.8050,189.7400,192.2700,5419700,2014-04-21
2809,187.2500,190.7000,187.0100,190.0100,11255500,2014-04-17
2810,198.0500,198.7100,195.0000,196.4000,8527300,2014-04-16
2811,195.9800,197.4100,195.4200,197.0200,5351300,2014-04-15
2812,196.2400,198.2400,195.8800,197.7700,5431100,2014-04-14
2813,195.0400,197.0000,194.2700,195.1900,4835000,2014-04-11
2814,196.0600,199.2100,195.6600,195.6800,8417900,2014-04-10
2815,193.8800,197.0000,193.6000,196.6400,5480100,2014-04-09
2816,193.8900,194.1675,192.6898,193.2900,5125000,2014-04-08
2817,191.7200,195.3090,191.5700,194.5200,6740500,2014-04-07
2818,193.1200,193.9700,191.2800,191.7700,6089900,2014-04-04
2819,193.2000,193.3800,192.3500,192.6900,4091100,2014-04-03
2820,194.2400,194.5000,192.4900,193.5500,4924100,2014-04-02
2821,193.1200,195.1300,192.7800,194.5000,5394100,2014-04-01
2822,191.6400,193.7700,191.4000,192.4900,8537300,2014-03-31
2823,189.9400,192.6200,189.1100,190.4500,5194400,2014-03-28
2824,191.9100,192.6700,189.3220,189.8300,6767700,2014-03-27
2825,194.9800,195.6300,191.9600,192.6200,6851700,2014-03-26
2826,188.7600,195.3950,188.7000,195.0400,10912700,2014-03-25
2827,187.4300,189.4400,187.3700,188.2500,5738500,2014-03-24
2828,188.5000,188.7000,186.4000,186.6700,12535200,2014-03-21
2829,184.4700,188.2600,184.1700,187.9000,5062600,2014-03-20
2830,185.6000,186.7000,183.5001,184.7100,4323900,2014-03-19
2831,185.9900,187.9000,185.5400,186.8100,3961300,2014-03-18
2832,182.6600,186.3500,182.6600,185.8100,4938100,2014-03-17
2833,183.8900,184.2900,182.2100,182.2100,5490300,2014-03-14
2834,186.4100,187.0000,183.7100,183.9000,4913200,2014-03-13
2835,186.0100,187.4500,185.8900,186.2200,4833000,2014-03-12
2836,187.4100,188.4500,186.0400,186.7600,4229500,2014-03-11
2837,187.5500,188.3700,185.8490,186.3900,4591200,2014-03-10
2838,188.3500,188.9200,187.1800,187.6800,4117800,2014-03-07
2839,187.3700,188.3900,186.9000,187.6400,3817300,2014-03-06
2840,186.5700,187.9500,186.4000,187.1400,3485200,2014-03-05
2841,185.8100,187.1600,185.6800,186.4400,4733000,2014-03-04
2842,183.3300,184.6400,182.8200,184.2600,3950100,2014-03-03
2843,185.3800,186.1200,183.6500,185.1700,4667900,2014-02-28
2844,183.8300,185.9500,183.8100,185.2700,3827800,2014-02-27
2845,183.9400,185.2800,183.5600,184.0600,3740700,2014-02-26
2846,183.5200,184.6000,182.8800,183.2300,3902300,2014-02-25
2847,182.8200,185.1600,182.8200,183.4500,4595300,2014-02-24
2848,184.2500,185.7100,182.6200,182.7900,5699300,2014-02-21
2849,182.9600,184.8599,182.7900,184.2600,4968200,2014-02-20
2850,182.7400,185.6500,182.4100,182.9500,4671500,2014-02-19
2851,183.1800,184.0000,182.3200,183.1900,4435200,2014-02-18
2852,181.2600,184.4300,180.9900,183.6900,4659900,2014-02-14
2853,178.2200,182.3600,177.8600,181.8400,4482000,2014-02-13
2854,179.5200,181.2500,179.2600,180.2400,3983000,2014-02-12
2855,176.8100,180.3900,176.8000,179.7000,4647300,2014-02-11
2856,176.9700,177.6500,176.2500,177.1400,3540400,2014-02-10
2857,175.6400,177.5600,175.0700,177.2500,4692900,2014-02-07
2858,173.9700,174.8500,173.7900,174.6700,4292200,2014-02-06
2859,172.1900,174.9700,172.1900,174.2400,4712300,2014-02-05
2860,173.5300,173.7500,172.3600,172.8400,4349800,2014-02-04
2861,176.0200,176.0200,172.7200,172.9000,7186800,2014-02-03
2862,176.1100,177.8350,175.3400,176.6800,5193400,2014-01-31
2863,177.1700,177.8600,176.3600,177.3600,4853700,2014-01-30
2864,175.9800,178.5300,175.8900,176.4000,4970900,2014-01-29
2865,178.0500,178.4500,176.1600,176.8500,5333300,2014-01-28
2866,179.6050,179.6500,177.6600,177.9000,5208600,2014-01-27
2867,181.2500,182.8141,179.6400,179.6400,6890600,2014-01-24
2868,181.4300,183.7200,180.7100,182.7300,6973900,2014-01-23
2869,181.2800,183.5000,179.6700,182.2500,13796100,2014-01-22
2870,190.2300,190.3900,186.7900,188.4300,11076300,2014-01-21
2871,188.0400,190.8100,187.8600,190.0900,7644600,2014-01-17
2872,187.5300,188.9900,186.8000,188.7600,4770300,2014-01-16
2873,185.8200,188.6500,185.4900,187.7400,4816500,2014-01-15
2874,185.0600,186.4280,183.8818,185.9200,4619200,2014-01-14
2875,186.2600,186.9500,183.8600,184.1600,5784700,2014-01-13
2876,188.3100,188.5700,186.2800,187.2600,4022400,2014-01-10
2877,189.0200,189.5000,186.5500,187.3800,4321300,2014-01-09
2878,189.3300,189.4175,187.2600,187.9700,4603700,2014-01-08
2879,186.3900,190.3500,186.3800,189.7100,5932300,2014-01-07
2880,187.1500,187.3550,185.3000,186.0000,4067800,2014-01-06
2881,185.8300,187.3500,185.3000,186.6400,4063200,2014-01-03
2882,187.2100,187.4000,185.2000,185.5300,4546500,2014-01-02
2883,186.4900,187.7900,186.3000,187.5700,3619700,2013-12-31
2884,185.3200,186.7000,184.6700,186.4100,3018600,2013-12-30
2885,185.8400,186.5000,184.5600,185.0800,3381600,2013-12-27
2886,183.5600,185.5600,183.5100,185.3500,3325700,2013-12-26
2887,181.9550,183.5000,181.9100,183.2200,1613600,2013-12-24
2888,181.0500,182.9300,180.6100,182.2300,4079900,2013-12-23
2889,180.1200,182.0000,180.0200,180.0200,7653500,2013-12-20
2890,177.8800,180.5400,177.8800,180.2200,5927000,2013-12-19
2891,176.4500,178.7400,174.8510,178.7000,5697700,2013-12-18
2892,177.3600,177.4900,175.1200,175.7600,5471900,2013-12-17
2893,173.2200,178.3500,172.7300,177.8500,7517000,2013-12-16
2894,173.5200,174.3790,172.7300,172.8000,4184400,2013-12-13
2895,175.0600,175.8000,173.3000,173.3700,5671600,2013-12-12
2896,177.0000,177.7600,175.1000,175.2000,4090400,2013-12-11
2897,176.9000,177.6700,176.0600,177.1200,4127800,2013-12-10
2898,177.9900,178.1520,176.8300,177.4600,3796600,2013-12-09
2899,176.7000,178.0000,176.0100,177.6700,4739800,2013-12-06
2900,176.1500,176.8600,175.2800,176.0800,4384900,2013-12-05
2901,175.3700,177.5000,175.1600,175.7400,5267400,2013-12-04
2902,177.0000,178.2300,175.6400,176.0800,5864000,2013-12-03
2903,179.4600,179.5900,177.1200,177.4800,4560000,2013-12-02
2904,179.2100,180.7600,179.0000,179.6800,2870500,2013-11-29
2905,177.8300,180.1800,177.8200,178.9700,4596500,2013-11-27
2906,178.6700,178.9400,177.3100,177.3100,5756000,2013-11-26
2907,180.2500,180.7500,177.8200,178.9400,7161900,2013-11-25
2908,183.5001,184.9900,179.9200,181.3000,7610200,2013-11-22
2909,185.5400,185.7500,183.4110,184.1300,4459500,2013-11-21
2910,185.2200,186.2400,184.6450,185.1900,3645800,2013-11-20
2911,184.6300,186.2000,184.1500,185.2500,4577000,2013-11-19
2912,183.5200,184.9900,183.2700,184.4700,5344900,2013-11-18
2913,182.3800,183.2800,181.1600,183.1900,5176100,2013-11-15
2914,180.4800,183.2000,179.6600,182.2100,6321500,2013-11-14
2915,182.2700,183.5500,181.5900,183.5500,4704400,2013-11-13
2916,182.5300,184.0487,182.2600,183.0700,4258500,2013-11-12
2917,180.1900,183.3900,180.0400,182.8800,5222300,2013-11-11
2918,178.8300,180.0800,177.3500,179.9900,6275000,2013-11-08
2919,179.6000,181.3900,179.6000,180.0000,5219500,2013-11-07
2920,177.9100,179.7500,177.7800,179.1900,4560700,2013-11-06
2921,179.5400,179.8000,177.7100,177.8500,6096800,2013-11-05
2922,179.9000,180.8000,179.3400,180.2700,3483300,2013-11-04
2923,179.8100,180.3390,178.8800,179.2300,3644500,2013-11-01
2924,179.6500,181.6700,179.0400,179.2100,4318100,2013-10-31
2925,181.6900,182.1800,179.8600,180.1500,5273700,2013-10-30
2926,177.6200,182.3200,177.5000,182.1200,8904600,2013-10-29
2927,177.0400,177.8900,176.2000,177.3500,3712700,2013-10-28
2928,178.4300,179.1000,176.2600,176.8500,4842800,2013-10-25
2929,176.4300,177.8900,176.2500,177.8000,5533300,2013-10-24
2930,175.0900,175.9900,174.4000,175.7700,5409400,2013-10-23
2931,173.3500,175.5700,172.9512,174.9700,6977300,2013-10-22
2932,174.4200,174.7500,172.6301,172.8600,7098700,2013-10-21
2933,174.8000,175.0000,173.2500,173.7800,10548000,2013-10-18
2934,173.8400,177.0000,172.5700,174.8300,22368900,2013-10-17
2935,185.4200,186.7300,184.9940,186.7300,6718000,2013-10-16
2936,185.7400,185.9400,184.2200,184.6600,3365100,2013-10-15
2937,185.4100,186.9900,184.4200,186.9700,2663100,2013-10-14
2938,185.2500,186.2300,184.1200,186.1600,3232600,2013-10-11
2939,183.1700,184.7700,182.3580,184.7700,3658900,2013-10-10
2940,179.3700,181.6700,179.1000,181.3200,4423500,2013-10-09
2941,181.8900,181.9900,178.7100,178.7200,5578300,2013-10-08
2942,181.8500,183.3100,181.8500,182.0100,3966400,2013-10-07
2943,184.1700,185.1300,183.5800,184.1000,2863600,2013-10-04
2944,184.7000,184.9600,183.0000,183.8600,3211800,2013-10-03
2945,185.5400,186.3099,184.4100,184.9600,3617100,2013-10-02
2946,185.3400,186.6500,184.6500,186.3800,2681200,2013-10-01
2947,185.5600,186.7400,184.3400,185.1800,3978200,2013-09-30
2948,188.9200,188.9400,186.4500,186.9200,3905500,2013-09-27
2949,190.1000,191.7600,189.4550,190.2200,2093600,2013-09-26
2950,190.1400,190.6200,188.5000,189.4700,2654500,2013-09-25
2951,190.9300,191.5600,189.6600,189.9700,3085300,2013-09-24
2952,190.0600,192.4100,189.3301,190.9900,3340800,2013-09-23
2953,193.9600,194.4299,190.0200,190.0200,8525900,2013-09-20
2954,194.1800,194.8900,193.2200,193.3900,3178100,2013-09-19
2955,192.6000,194.8900,192.0000,194.4200,3841800,2013-09-18
2956,193.4200,194.1500,191.8300,192.1600,2930900,2013-09-17
2957,193.7000,194.8100,192.6100,193.1500,3902400,2013-09-16
2958,191.2100,193.1000,191.0000,192.1700,3710400,2013-09-13
2959,190.9600,191.3200,189.8500,190.7300,3354800,2013-09-12
2960,186.8300,190.8700,186.8200,190.7000,4962900,2013-09-11
2961,187.2000,187.6500,186.3700,186.6000,3149600,2013-09-10
2962,183.6800,185.4900,183.3100,184.9800,3017200,2013-09-09
2963,184.6500,184.9900,182.6500,183.0300,2903500,2013-09-06
2964,183.3500,185.0000,183.0700,184.1500,2867600,2013-09-05
2965,183.5800,184.1900,182.3100,183.1300,2597900,2013-09-04
2966,183.6300,184.3200,182.5100,183.9600,3487200,2013-09-03
2967,182.7500,182.9900,181.5100,182.2700,2731000,2013-08-30
2968,181.9600,183.7000,181.4400,182.6400,2980900,2013-08-29
2969,182.6800,183.4700,181.1000,182.1600,3979200,2013-08-28
2970,183.6300,184.5000,182.5701,182.7400,3190700,2013-08-27
2971,185.2700,187.0000,184.6800,184.7400,2170400,2013-08-26
2972,185.3400,185.7400,184.5700,185.4200,2292700,2013-08-23
2973,185.6500,186.2500,184.2500,185.1900,2354300,2013-08-22
2974,184.6700,186.5700,184.2800,184.8600,3551000,2013-08-21
2975,184.3700,185.6300,183.1685,184.5600,3117800,2013-08-20
2976,185.3000,186.5000,183.9787,184.2300,3248900,2013-08-19
2977,185.5400,186.4600,185.3400,185.3400,3426400,2013-08-16
2978,186.2300,187.0000,185.4500,185.7900,3692400,2013-08-15
2979,188.5800,188.9260,187.3000,187.5300,2892300,2013-08-14
2980,189.5400,189.9900,187.5600,188.4200,3542900,2013-08-13
2981,186.9700,189.5560,186.8900,189.0900,3026500,2013-08-12
2982,188.0000,189.1600,187.0000,187.8200,3249600,2013-08-09
2983,189.4500,189.8700,186.7900,187.9300,4547600,2013-08-08
2984,189.6000,189.9300,188.0500,188.5600,3901700,2013-08-07
2985,192.2600,192.5100,190.2700,190.9900,5938500,2013-08-06
2986,195.1600,195.8800,194.3500,195.5000,2490900,2013-08-05
2987,195.5000,195.5000,193.2215,195.1600,3874000,2013-08-02
2988,196.6500,197.1700,195.4100,195.8100,2877700,2013-08-01
2989,194.4900,196.9099,194.4900,195.0400,3810000,2013-07-31
2990,196.9900,197.8300,195.8100,196.0100,2663200,2013-07-30
2991,196.8300,197.1900,195.5300,196.2100,2113700,2013-07-29
2992,196.5900,197.3700,195.0000,197.3500,2485100,2013-07-26
2993,196.3000,197.8300,195.6600,197.2200,3014300,2013-07-25
2994,195.9500,197.3000,195.8610,196.6100,2957900,2013-07-24
2995,194.2100,196.4300,194.1000,194.9800,2863800,2013-07-23
2996,193.4000,195.7900,193.2804,194.0900,3398000,2013-07-22
2997,197.9100,197.9900,193.2400,193.5400,6997600,2013-07-19
2998,198.2700,200.9400,195.9900,197.9900,8393400,2013-07-18
2999,194.7200,194.8900,193.0300,194.5500,6868400,2013-07-17
3000,194.0400,194.5800,192.6850,193.8500,3745300,2013-07-16
3001,192.4200,194.8900,191.6800,194.0000,5674700,2013-07-15
3002,193.0700,193.6999,191.5901,192.0700,4494700,2013-07-12
3003,193.7800,194.1100,192.6100,192.8000,4177500,2013-07-11
3004,191.5100,193.4300,191.2714,192.2500,3892000,2013-07-10
3005,191.8800,192.8000,190.7800,191.3000,5204200,2013-07-09
3006,195.6000,195.7800,194.6100,194.9800,2947500,2013-07-08
3007,194.4900,195.1600,192.3500,194.9300,2405400,2013-07-05
3008,190.6500,194.2200,190.5100,193.2500,1872600,2013-07-03
3009,190.7800,193.2300,190.2600,191.5000,3657700,2013-07-02
3010,192.1500,193.8000,191.1200,191.2800,4442400,2013-07-01
3011,191.7300,192.6600,188.4100,191.1100,10055800,2013-06-28
3012,196.0500,196.9000,195.2900,195.6500,3514200,2013-06-27
3013,195.9700,196.2300,194.5000,194.8600,3320200,2013-06-26
3014,195.3100,195.5900,193.1500,194.9800,3846200,2013-06-25
3015,193.9900,194.9100,191.3400,193.5400,4356200,2013-06-24
3016,198.5000,198.5200,193.5401,195.4600,8914800,2013-06-21
3017,200.6700,201.7000,197.2800,197.3500,4514800,2013-06-20
3018,204.4400,205.0300,201.9300,201.9400,2846100,2013-06-19
3019,203.0200,206.0900,202.8700,204.8700,3277800,2013-06-18
3020,203.4400,205.1713,202.5500,203.0400,3219900,2013-06-17
3021,203.9700,204.7450,201.8100,202.2000,2804500,2013-06-14
3022,201.0100,204.4000,200.3400,203.7700,2899500,2013-06-13
3023,204.5900,205.2300,200.5100,201.2000,3409800,2013-06-12
3024,203.1700,205.9500,202.5100,203.9800,2814400,2013-06-11
3025,206.9700,206.9800,204.9000,205.0200,2652300,2013-06-10
3026,204.8500,206.3500,204.1100,206.3500,2953400,2013-06-07
3027,203.0000,204.2000,201.4700,203.8000,3679400,2013-06-06
3028,205.1600,206.2900,202.4000,202.7400,4215400,2013-06-05
3029,208.6000,209.0000,205.0800,206.1900,3598300,2013-06-04
3030,208.2500,210.0500,207.3300,208.9500,3322000,2013-06-03
3031,208.5900,211.9800,208.0200,208.0200,4949000,2013-05-31
3032,206.9700,210.9900,206.9700,209.3600,4399700,2013-05-30
3033,206.2200,208.4200,206.0400,207.9200,3439400,2013-05-29
3034,207.4400,208.5900,207.1600,207.7800,4011500,2013-05-28
3035,204.6900,206.4300,204.4200,205.7200,3295800,2013-05-24
3036,205.4800,208.6100,205.1300,206.1600,5179100,2013-05-23
3037,208.5000,210.1500,206.1210,206.9900,5186800,2013-05-22
3038,207.2400,209.4800,207.0000,208.6500,2982900,2013-05-21
3039,208.0200,209.1500,207.4200,207.6000,3614500,2013-05-20
3040,205.2500,209.5000,204.9900,208.4400,5704100,2013-05-17
3041,204.0000,206.5900,204.0000,204.6900,4507000,2013-05-16
3042,202.2500,203.6799,202.0400,203.3200,4028100,2013-05-15
3043,202.0900,203.6700,202.0800,203.2100,3699700,2013-05-14
3044,204.1800,204.4700,202.2200,202.4700,3648400,2013-05-13
3045,203.3700,204.5300,202.8200,204.4700,3279200,2013-05-10
3046,204.6900,205.0000,202.7200,203.2400,3542300,2013-05-09
3047,202.9400,204.8500,202.5100,204.8200,3601700,2013-05-08
3048,202.8100,203.7300,201.6500,203.6300,3451000,2013-05-07
3049,203.7900,203.9900,201.5200,202.7800,4826500,2013-05-06
3050,203.9400,205.3190,203.7500,204.5100,4492700,2013-05-03
3051,200.1200,202.4300,199.7500,202.3900,3945100,2013-05-02
3052,201.8700,202.1700,199.2000,199.6300,4899100,2013-05-01
3053,199.1300,202.5900,197.3500,202.5400,7539900,2013-04-30
3054,194.7800,199.6800,194.6500,199.1500,5932400,2013-04-29
3055,194.1600,194.7100,193.2500,194.3100,3490300,2013-04-26
3056,192.6900,195.1700,192.3200,193.9500,4650900,2013-04-25
3057,192.1600,192.5000,191.0900,191.7100,3693900,2013-04-24
3058,189.2700,192.5550,188.6100,191.6100,6296100,2013-04-23
3059,191.1500,191.3800,187.6800,187.8300,9845400,2013-04-22
3060,195.7400,196.5000,189.7600,190.0000,18847000,2013-04-19
3061,210.1100,210.2500,206.1500,207.1500,6502000,2013-04-18
3062,210.5300,211.0900,209.5000,209.6700,3269800,2013-04-17
3063,210.8400,212.0000,209.2000,212.0000,2859500,2013-04-16
3064,210.4400,211.6900,209.2600,209.2600,4218100,2013-04-15
3065,210.7900,211.4900,209.7800,211.3800,3165400,2013-04-12
3066,211.5000,213.0900,210.8500,212.9200,3655600,2013-04-11
3067,211.8600,212.5100,210.4700,212.0000,3524200,2013-04-10
3068,209.5600,210.0000,208.6100,209.2200,2577300,2013-04-09
3069,209.0700,209.3200,207.3300,209.3200,2351200,2013-04-08
3070,209.1000,209.8400,206.3400,209.4100,4148000,2013-04-05
3071,212.7700,212.9300,210.0400,211.3100,3709500,2013-04-04
3072,214.3200,214.8900,212.6275,212.6600,3128800,2013-04-03
3073,212.9200,214.7100,211.5700,214.3600,3116800,2013-04-02
3074,212.8000,213.5000,211.2500,212.3800,2144500,2013-04-01
3075,209.8300,213.4400,209.7350,213.3000,3749900,2013-03-28
3076,210.9600,212.1600,210.1000,210.8900,3223400,2013-03-27
3077,211.7700,212.5040,211.5000,212.3600,2300300,2013-03-26
3078,212.5400,212.8100,210.0500,210.7400,3242500,2013-03-25
3079,212.2100,213.1700,211.6190,212.0800,3031500,2013-03-22
3080,212.9600,213.0000,210.1100,212.2600,5830400,2013-03-21
3081,214.7600,215.8200,214.3000,215.0600,3019000,2013-03-20
3082,214.1300,215.1200,211.8290,213.4400,3198600,2013-03-19
3083,212.9000,214.5000,212.6400,213.2100,3006000,2013-03-18
3084,215.3800,215.9000,213.4100,214.9200,7930300,2013-03-15
3085,212.1500,215.8600,212.1500,215.8000,5505500,2013-03-14
3086,210.2001,212.3600,209.7700,212.0600,3355900,2013-03-13
3087,209.4000,210.7300,209.0900,210.5500,3591600,2013-03-12
3088,210.0400,210.1999,209.0400,210.0800,3049700,2013-03-11
3089,209.8500,210.7400,209.4300,210.3800,3700500,2013-03-08
3090,208.2900,209.6000,208.2400,209.4200,3884400,2013-03-07
3091,207.0300,208.4900,206.6600,208.3800,3594800,2013-03-06
3092,205.8600,207.7000,205.6900,206.5300,3807800,2013-03-05
3093,202.5900,205.1900,202.5500,205.1900,3693400,2013-03-04
3094,200.6500,202.9400,199.3600,202.9100,3308300,2013-03-01
3095,202.1800,203.1230,200.7900,200.8300,4689200,2013-02-28
3096,198.8900,202.7500,198.6000,202.3300,4185100,2013-02-27
3097,198.6300,199.9000,197.8400,199.1400,3391600,2013-02-26
3098,201.6700,202.4900,197.5100,197.5100,3844800,2013-02-25
3099,199.2300,201.0900,198.8400,201.0900,3107900,2013-02-22
3100,198.6300,199.0700,198.1100,198.3300,3922900,2013-02-21
3101,200.6200,201.7200,198.8600,199.3100,3715400,2013-02-20
3102,200.6000,201.8900,200.2200,200.3200,2998300,2013-02-19
3103,199.9800,201.2500,199.8200,200.9800,3627800,2013-02-15
3104,199.7300,200.3200,199.2600,199.6500,3294200,2013-02-14
3105,200.6500,200.9500,199.5700,200.0900,2169800,2013-02-13
3106,200.0100,200.7350,199.0200,200.0400,2461800,2013-02-12
3107,200.9800,201.9500,199.7500,200.1600,2944700,2013-02-11
3108,199.9700,202.0900,199.6800,201.6800,2893300,2013-02-08
3109,200.6200,200.9100,198.6800,199.7400,3076700,2013-02-07
3110,200.3900,201.2900,199.5600,201.0200,3624200,2013-02-06
3111,204.3100,204.7500,202.5100,202.7900,3636900,2013-02-05
3112,204.1900,205.0200,203.5700,203.7900,3188800,2013-02-04
3113,204.6500,205.3500,203.8400,205.1800,3370700,2013-02-01
3114,203.3200,204.4699,202.9600,203.0700,3091400,2013-01-31
3115,203.6900,204.8800,203.1860,203.5200,2998400,2013-01-30
3116,204.3400,205.7301,203.6400,203.9000,3617100,2013-01-29
3117,204.8500,206.2200,204.2900,204.9300,2823700,2013-01-28
3118,204.4500,205.1800,204.1300,204.9700,3358900,2013-01-25
3119,203.9100,205.0600,203.0800,204.4200,4447200,2013-01-24
3120,203.5000,208.5800,203.3600,204.7200,12530500,2013-01-23
3121,194.3600,196.0800,194.0100,196.0800,7172300,2013-01-22
3122,194.0300,195.0000,193.8000,194.4700,4559600,2013-01-18
3123,193.8500,194.4600,193.2400,193.6500,3881600,2013-01-17
3124,192.0000,193.1800,191.3500,192.5900,2962900,2013-01-16
3125,191.3100,192.7300,190.3900,192.5000,4172100,2013-01-15
3126,192.8200,193.2800,191.7500,192.6200,4172200,2013-01-14
3127,194.1500,195.0000,192.9000,194.4500,3880400,2013-01-11
3128,192.6500,192.9600,191.2800,192.8800,3608100,2013-01-10
3129,193.4800,193.4900,191.6500,192.3200,3212000,2013-01-09
3130,192.9200,193.3000,191.6050,192.8700,3026900,2013-01-08
3131,193.4000,193.7800,192.3400,193.1400,2862300,2013-01-07
3132,194.1900,194.4600,192.7800,193.9900,3380200,2013-01-04
3133,195.6700,196.2900,194.4400,195.2700,3644700,2013-01-03
3134,194.0900,196.3500,193.8000,196.3500,4234100,2013-01-02
3135,189.2300,191.6800,188.8400,191.5500,4684900,2012-12-31
3136,191.1100,192.2200,189.8300,189.8300,3536600,2012-12-28
3137,191.5300,193.2800,190.7000,192.7100,3967600,2012-12-27
3138,192.2100,193.5300,190.9500,191.9500,2776500,2012-12-26
3139,193.0500,193.8300,192.0200,192.4000,1631200,2012-12-24
3140,193.1000,194.5000,191.5700,193.4200,8225300,2012-12-21
3141,194.4700,194.9500,193.1600,194.7700,4184500,2012-12-20
3142,195.4600,196.4500,195.0000,195.0800,4270500,2012-12-19
3143,193.8500,195.9200,193.8400,195.6900,4125900,2012-12-18
3144,191.7600,193.9100,191.7600,193.6200,3792400,2012-12-17
3145,191.6900,193.4000,191.2600,191.7600,3826900,2012-12-14
3146,192.1800,193.0500,191.3700,191.9900,3623200,2012-12-13
3147,194.6000,194.7500,192.4600,192.9500,4241900,2012-12-12
3148,193.1800,194.8000,193.1500,194.2000,4144000,2012-12-11
3149,192.1700,193.5400,191.6500,192.6200,3438500,2012-12-10
3150,190.1400,192.2000,190.1100,191.9500,4091300,2012-12-07
3151,189.1700,190.1800,188.4100,189.7000,3216600,2012-12-06
3152,189.0100,189.4600,186.9400,188.6500,4202100,2012-12-05
3153,189.7100,190.7500,189.0200,189.3600,3990700,2012-12-04
3154,190.7600,191.3000,188.3600,189.4800,3349600,2012-12-03
3155,191.7500,192.0000,189.5010,190.0700,4936400,2012-11-30
3156,192.7500,192.9000,190.2000,191.5300,4077900,2012-11-29
3157,190.9800,192.0400,189.2700,191.9800,3603600,2012-11-28
3158,192.0800,193.0500,191.0000,191.2300,3290900,2012-11-27
3159,192.4500,193.3700,191.7700,192.8800,5210300,2012-11-26
3160,191.0000,193.4900,190.8000,193.4900,3877600,2012-11-23
3161,189.3000,190.8900,188.9500,190.2900,5189600,2012-11-21
3162,189.8800,190.1100,188.2500,189.2000,3170200,2012-11-20
3163,188.6200,190.3900,188.3000,190.3500,3588900,2012-11-19
3164,186.3300,187.5600,185.1000,186.9400,4660800,2012-11-16
3165,185.8300,187.2000,184.7800,185.8500,3411700,2012-11-15
3166,189.1400,189.2700,185.2800,185.5100,4404400,2012-11-14
3167,188.3900,190.8800,188.2500,188.3200,3406700,2012-11-13
3168,190.0300,190.7700,187.4070,189.2500,3067400,2012-11-12
3169,189.8500,191.6400,188.8800,189.6400,3671600,2012-11-09
3170,191.4000,191.8100,190.0900,190.1000,3542200,2012-11-08
3171,193.3600,193.6800,191.1600,191.1600,4746200,2012-11-07
3172,195.2600,196.7500,194.6800,195.0700,3281000,2012-11-06
3173,192.3600,194.9700,192.0100,194.1400,2736200,2012-11-05
3174,197.5300,198.0000,193.2900,193.4300,4260100,2012-11-02
3175,194.9600,197.8900,194.5500,197.1500,3758800,2012-11-01
3176,194.8000,196.4100,193.6300,194.5300,6052300,2012-10-31
3177,191.4900,193.8700,191.4700,193.2700,4006500,2012-10-26
3178,191.4100,192.4400,190.7100,191.6000,3249600,2012-10-25
3179,192.4400,193.2900,190.5600,190.7200,3738000,2012-10-24
3180,193.5300,194.0000,190.9400,191.2500,4427400,2012-10-23
3181,193.7100,194.6800,192.4400,194.4000,4402500,2012-10-22
3182,195.2900,196.0800,193.1800,193.3600,6620300,2012-10-19
3183,199.9100,200.1400,194.0700,194.9600,9295900,2012-10-18
3184,201.2100,203.4100,198.5500,200.6300,12673900,2012-10-17
3185,209.9400,211.0000,209.4740,211.0000,5632100,2012-10-16
3186,208.8800,209.4000,207.8200,208.9300,3060900,2012-10-15
3187,205.6400,207.9600,205.5600,207.8000,2712000,2012-10-12
3188,206.5700,207.2700,205.6300,205.7600,2910000,2012-10-11
3189,207.8200,208.2300,205.0500,205.8200,4024500,2012-10-10
3190,209.9500,210.7400,207.7000,207.9900,3580400,2012-10-09
3191,210.0200,210.6400,209.2100,209.8200,1982600,2012-10-08
3192,211.1500,211.7900,210.0600,210.5900,2858400,2012-10-05
3193,210.2800,210.9700,208.5300,210.3900,2957500,2012-10-04
3194,209.9400,211.3050,209.3000,210.5100,3192300,2012-10-03
3195,210.9600,211.4700,208.5000,209.8400,3321000,2012-10-02
3196,208.0100,211.7500,207.9400,210.4700,5456900,2012-10-01
3197,205.6600,208.3200,205.3100,207.4500,4910900,2012-09-28
3198,204.3700,206.9000,204.1400,205.9100,2771900,2012-09-27
3199,205.0500,205.9800,203.9000,204.0000,3423300,2012-09-26
3200,205.6000,207.3200,204.9500,204.9800,3345200,2012-09-25
3201,205.0200,206.0600,204.9000,205.2900,3511100,2012-09-24
3202,207.3600,207.9400,205.9210,205.9800,12771500,2012-09-21
3203,205.8500,206.9900,205.3000,206.1800,3739100,2012-09-20
3204,207.5500,207.5700,206.0100,206.4300,2605600,2012-09-19
3205,206.8800,207.8798,206.4800,207.0700,2476100,2012-09-18
3206,205.5500,207.9900,205.5500,207.1500,3275100,2012-09-17
3207,206.2400,207.6500,206.0500,206.8100,4057100,2012-09-14
3208,204.3800,206.8100,203.4600,206.3600,3879600,2012-09-13
3209,203.5200,204.6500,202.9600,203.7700,3284000,2012-09-12
